fips,state,name,lat,long
35009,NM,Curry County,34.572984,-103.346055
35011,NM,De Baca County,34.359273,-104.368696
35013,NM,Doña Ana County,32.349919,-106.834968
35015,NM,Eddy County,32.457835,-104.306434
35017,NM,Grant County,32.732087,-108.381504
35019,NM,Guadalupe County,34.869782,-104.784968
35021,NM,Harding County,35.858516,-103.847925
35023,NM,Hidalgo County,31.898052,-108.751929
35025,NM,Lea County,32.795687,-103.413271
35027,NM,Lincoln County,33.740841,-105.449805
35028,NM,Los Alamos County,35.870047,-106.307968
35029,NM,Luna County,32.184523,-107.747191
35031,NM,McKinley County,35.583878,-108.253266
35033,NM,Mora County,35.982841,-104.921898
35035,NM,Otero County,32.615599,-105.751308
35037,NM,Quay County,35.107018,-103.548071
35039,NM,Rio Arriba County,36.509669,-106.693983
35041,NM,Roosevelt County,34.021207,-103.483004
35043,NM,Sandoval County,35.685091,-106.883119
35045,NM,San Juan County,36.511624,-108.324578
35047,NM,San Miguel County,35.476859,-104.803519
35049,NM,Santa Fe County,35.51453,-105.963972
35051,NM,Sierra County,33.119468,-107.188161
35053,NM,Socorro County,33.991658,-106.939136
35055,NM,Taos County,36.576529,-105.637986
35057,NM,Torrance County,34.554978,-105.890557
35059,NM,Union County,36.488085,-103.475723
35061,NM,Valencia County,34.71684,-106.806582
36001,NY,Albany County,42.58824,-73.97401
36003,NY,Allegany County,42.247853,-78.026153
36005,NY,Bronx County,40.848711,-73.852939
36007,NY,Broome County,42.161977,-75.830283
36009,NY,Cattaraugus County,42.239099,-78.662332
36011,NY,Cayuga County,43.008546,-76.574587
36013,NY,Chautauqua County,42.304216,-79.407595
36015,NY,Chemung County,42.15528,-76.747179
36017,NY,Chenango County,42.478024,-75.602241
36019,NY,Clinton County,44.752712,-73.705643
36021,NY,Columbia County,42.247729,-73.626806
36023,NY,Cortland County,42.594039,-76.07624
36025,NY,Delaware County,42.193986,-74.966728
36027,NY,Dutchess County,41.75477,-73.740041
36029,NY,Erie County,42.752759,-78.778192
36031,NY,Essex County,44.109601,-73.778431
36033,NY,Franklin County,44.594376,-74.31067
36035,NY,Fulton County,43.115609,-74.423678
36037,NY,Genesee County,43.00091,-78.192778
36039,NY,Greene County,42.279821,-74.142025
36041,NY,Hamilton County,43.657879,-74.502456
36043,NY,Herkimer County,43.407489,-75.011683
36045,NY,Jefferson County,43.996389,-76.052968
36047,NY,Kings County,40.635045,-73.95064
36049,NY,Lewis County,43.782681,-75.44414
36051,NY,Livingston County,42.727485,-77.769779
36053,NY,Madison County,42.910026,-75.663575
36055,NY,Monroe County,43.464484,-77.664658
36057,NY,Montgomery County,42.900891,-74.435357
36059,NY,Nassau County,40.729612,-73.589414
36061,NY,New York County,40.776642,-73.970187
36063,NY,Niagara County,43.456731,-78.792142
36065,NY,Oneida County,43.242727,-75.434282
36067,NY,Onondaga County,43.006516,-76.196134
36069,NY,Ontario County,42.856357,-77.303497
36071,NY,Orange County,41.40241,-74.306252
36073,NY,Orleans County,43.502287,-78.229726
36075,NY,Oswego County,43.461443,-76.209262
36077,NY,Otsego County,42.629776,-75.028841
36079,NY,Putnam County,41.427907,-73.743861
36081,NY,Queens County,40.658566,-73.838017
36083,NY,Rensselaer County,42.710421,-73.513845
36085,NY,Richmond County,40.561263,-74.1399
36087,NY,Rockland County,41.154628,-74.024662
36089,NY,St. Lawrence County,44.488112,-75.074311
36091,NY,Saratoga County,43.106135,-73.855387
36093,NY,Schenectady County,42.817552,-74.043559
36095,NY,Schoharie County,42.591294,-74.438172
36097,NY,Schuyler County,42.419776,-76.938603
36099,NY,Seneca County,42.782294,-76.827088
36101,NY,Steuben County,42.266725,-77.385525
36103,NY,Suffolk County,40.943554,-72.692218
36105,NY,Sullivan County,41.719993,-74.771577
36107,NY,Tioga County,42.178057,-76.297456
36109,NY,Tompkins County,42.453006,-76.473483
36111,NY,Ulster County,41.947212,-74.265458
36113,NY,Warren County,43.555105,-73.838139
36115,NY,Washington County,43.312377,-73.439428
36117,NY,Wayne County,43.458758,-77.063164
36119,NY,Westchester County,41.152686,-73.745753
36121,NY,Wyoming County,42.701363,-78.228567
36123,NY,Yates County,42.638237,-77.104324
37001,NC,Alamance County,36.043954,-79.400573
37003,NC,Alexander County,35.920951,-81.177467
37005,NC,Alleghany County,36.489356,-81.132299
37007,NC,Anson County,34.974972,-80.109763
37009,NC,Ashe County,36.443469,-81.499334
37011,NC,Avery County,36.07209,-81.920285
37013,NC,Beaufort County,35.482313,-76.842014
37015,NC,Bertie County,36.059043,-76.962364
37017,NC,Bladen County,34.591938,-78.539489
37019,NC,Brunswick County,34.038754,-78.227765
37021,NC,Buncombe County,35.609371,-82.530423
37023,NC,Burke County,35.746182,-81.70618
37025,NC,Cabarrus County,35.388346,-80.552728
37027,NC,Caldwell County,35.966395,-81.512541
37029,NC,Camden County,36.342344,-76.162488
37031,NC,Carteret County,34.858343,-76.53586
37033,NC,Caswell County,36.394298,-79.339609
37035,NC,Catawba County,35.661883,-81.214906
37037,NC,Chatham County,35.704994,-79.251454
37039,NC,Cherokee County,35.13715,-84.061449
37041,NC,Chowan County,36.128979,-76.602752
37043,NC,Clay County,35.052997,-83.752264
37045,NC,Cleveland County,35.33463,-81.557114
37047,NC,Columbus County,34.261602,-78.639308
37049,NC,Craven County,35.116829,-77.08132
37051,NC,Cumberland County,35.050192,-78.828719
37053,NC,Currituck County,36.372174,-75.941224
37055,NC,Dare County,35.606269,-75.767536
37057,NC,Davidson County,35.795131,-80.207107
37059,NC,Davie County,35.929355,-80.542552
37061,NC,Duplin County,34.934403,-77.933543
37063,NC,Durham County,36.033828,-78.878125
37065,NC,Edgecombe County,35.917077,-77.602742
37067,NC,Forsyth County,36.132466,-80.256961
37069,NC,Franklin County,36.088241,-78.28309
37071,NC,Gaston County,35.293344,-81.177256
37073,NC,Gates County,36.442135,-76.702355
37075,NC,Graham County,35.348364,-83.830915
37077,NC,Granville County,36.299884,-78.657634
37079,NC,Greene County,35.481959,-77.681688
37081,NC,Guilford County,36.079065,-79.788665
37083,NC,Halifax County,36.251438,-77.644842
37085,NC,Harnett County,35.368635,-78.87161
37087,NC,Haywood County,35.558882,-82.981307
37089,NC,Henderson County,35.336415,-82.479741
37091,NC,Hertford County,36.363517,-76.981616
37093,NC,Hoke County,35.017233,-79.241964
37095,NC,Hyde County,35.408157,-76.153687
37097,NC,Iredell County,35.806249,-80.87452
37099,NC,Jackson County,35.281052,-83.119962
37101,NC,Johnston County,35.513419,-78.367348
37103,NC,Jones County,35.032268,-77.356195
37105,NC,Lee County,35.476336,-79.172117
37107,NC,Lenoir County,35.240068,-77.63551
37109,NC,Lincoln County,35.488491,-81.226892
37111,NC,McDowell County,35.682271,-82.048044
37113,NC,Macon County,35.152959,-83.421901
37115,NC,Madison County,35.864207,-82.71263
37117,NC,Martin County,35.847301,-77.119602
37119,NC,Mecklenburg County,35.246862,-80.833832
37121,NC,Mitchell County,36.013102,-82.163554
37123,NC,Montgomery County,35.334415,-79.906602
37125,NC,Moore County,35.308272,-79.492725
37127,NC,Nash County,35.965945,-77.987555
37129,NC,New Hanover County,34.183442,-77.864209
37131,NC,Northampton County,36.421774,-77.398352
37133,NC,Onslow County,34.763109,-77.499469
37135,NC,Orange County,36.062526,-79.120034
37137,NC,Pamlico County,35.147575,-76.665268
37139,NC,Pasquotank County,36.265199,-76.260691
37141,NC,Pender County,34.512556000000004,-77.888106
37143,NC,Perquimans County,36.180897,-76.403244
37145,NC,Person County,36.38635,-78.965623
37147,NC,Pitt County,35.59249,-77.372739
37149,NC,Polk County,35.277901,-82.167621
37151,NC,Randolph County,35.709915,-79.806215
37153,NC,Richmond County,35.004636,-79.755695
37155,NC,Robeson County,34.63921,-79.100881
37157,NC,Rockingham County,36.381806,-79.782754
37159,NC,Rowan County,35.641355,-80.521721
37161,NC,Rutherford County,35.402747,-81.919582
37163,NC,Sampson County,34.989298,-78.371174
37165,NC,Scotland County,34.840023,-79.477337
37167,NC,Stanly County,35.310449,-80.254374
37169,NC,Stokes County,36.393505,-80.266214
37171,NC,Surry County,36.415416,-80.686463
37173,NC,Swain County,35.568849,-83.465614
37175,NC,Transylvania County,35.210103,-82.816666
37177,NC,Tyrrell County,35.87042,-76.165345
37179,NC,Union County,34.99182,-80.530426
37181,NC,Vance County,36.365481,-78.405434
37183,NC,Wake County,35.789846,-78.650624
37185,NC,Warren County,36.398105,-78.099899
37187,NC,Washington County,35.844713,-76.572291
37189,NC,Watauga County,36.235368,-81.709888
37191,NC,Wayne County,35.35419,-78.00867
37193,NC,Wilkes County,36.208883,-81.166095
37195,NC,Wilson County,35.700357,-77.921598
37197,NC,Yadkin County,36.158765,-80.665164
37199,NC,Yancey County,35.889326,-82.303954
38001,ND,Adams County,46.096815,-102.533198
38003,ND,Barnes County,46.94255,-98.070195
38005,ND,Benson County,48.071743,-99.351152
38007,ND,Billings County,47.007044,-103.364016
38009,ND,Bottineau County,48.794412,-100.831257
38011,ND,Bowman County,46.110144,-103.505943
38013,ND,Burke County,48.786453,-102.520087
38015,ND,Burleigh County,46.978829,-100.469533
38017,ND,Cass County,46.927003,-97.252375
38019,ND,Cavalier County,48.768439,-98.46379
38021,ND,Dickey County,46.107756,-98.496518
38023,ND,Divide County,48.814754,-103.509326
38025,ND,Dunn County,47.354557,-102.612322
38027,ND,Eddy County,47.723436,-98.900474
38029,ND,Emmons County,46.284255,-100.237842
38031,ND,Foster County,47.471431,-98.872876
38033,ND,Golden Valley County,46.938924,-103.844612
38035,ND,Grand Forks County,47.926003,-97.450851
38037,ND,Grant County,46.357827,-101.639049
38039,ND,Griggs County,47.456334,-98.232286
38041,ND,Hettinger County,46.435704,-102.454238
38043,ND,Kidder County,46.938273,-99.731198
38045,ND,LaMoure County,46.464195,-98.526057
38047,ND,Logan County,46.469278,-99.504585
38049,ND,McHenry County,48.233842,-100.633267
38051,ND,McIntosh County,46.108682,-99.416487
38053,ND,McKenzie County,47.742475,-103.403215
38055,ND,McLean County,47.530459,-101.353087
38057,ND,Mercer County,47.307147,-101.833328
38059,ND,Morton County,46.710819,-101.298265
38061,ND,Mountrail County,48.210073,-102.364895
38063,ND,Nelson County,47.918667,-98.204428
38065,ND,Oliver County,47.118079,-101.33142
38067,ND,Pembina County,48.766896,-97.545405
38069,ND,Pierce County,48.238883,-99.966497
38071,ND,Ramsey County,48.266163,-98.739031
38073,ND,Ransom County,46.449276,-97.647554
38075,ND,Renville County,48.712781,-101.658152
38077,ND,Richland County,46.265219,-96.93796
38079,ND,Rolette County,48.768271,-99.840463
38081,ND,Sargent County,46.108204,-97.630051
38083,ND,Sheridan County,47.581359,-100.330986
38085,ND,Sioux County,46.110618,-101.061284
38087,ND,Slope County,46.445834,-103.462462
38089,ND,Stark County,46.817031,-102.662026
38091,ND,Steele County,47.451062,-97.71892
38093,ND,Stutsman County,46.972223,-98.956123
38095,ND,Towner County,48.682183,-99.248158
38097,ND,Traill County,47.446215,-97.164754
38099,ND,Walsh County,48.376979,-97.72223
38101,ND,Ward County,48.216686,-101.540537
38103,ND,Wells County,47.580851,-99.682213
38105,ND,Williams County,48.355765,-103.501333
39001,OH,Adams County,38.834468,-83.478082
39003,OH,Allen County,40.771627,-84.106103
39005,OH,Ashland County,40.843272999999996,-82.270127
39007,OH,Ashtabula County,41.906637,-80.745592
39009,OH,Athens County,39.332604,-82.045844
39011,OH,Auglaize County,40.561309,-84.224018
39013,OH,Belmont County,40.017682,-80.967727
39015,OH,Brown County,38.931377,-83.866772
39017,OH,Butler County,39.439747,-84.565734
39019,OH,Carroll County,40.579884,-81.090787
39021,OH,Champaign County,40.132775,-83.767604
39023,OH,Clark County,39.917032,-83.783676
39025,OH,Clermont County,39.052054,-84.149485
39027,OH,Clinton County,39.430225,-83.795682
39029,OH,Columbiana County,40.770073,-80.778455
39031,OH,Coshocton County,40.29671,-81.930109
39033,OH,Crawford County,40.848524,-82.924783
39035,OH,Cuyahoga County,41.760392,-81.724217
39037,OH,Darke County,40.131542,-84.621248
39039,OH,Defiance County,41.321679,-84.486433
39041,OH,Delaware County,40.278941,-83.007462
39043,OH,Erie County,41.554006,-82.525897
39045,OH,Fairfield County,39.747694,-82.626685
39047,OH,Fayette County,39.555246,-83.461893
39049,OH,Franklin County,39.969875,-83.009086
39051,OH,Fulton County,41.597264,-84.124267
39053,OH,Gallia County,38.817046,-82.301746
39055,OH,Geauga County,41.499322,-81.173505
39057,OH,Greene County,39.687479,-83.894894
39059,OH,Guernsey County,40.056665,-81.497875
39061,OH,Hamilton County,39.196927,-84.544187
39063,OH,Hancock County,41.000471,-83.666034
39065,OH,Hardin County,40.660415,-83.664077
39067,OH,Harrison County,40.292318,-81.091565
39069,OH,Henry County,41.331584,-84.0689
39071,OH,Highland County,39.184422,-83.601359
39073,OH,Hocking County,39.490342,-82.483447
39075,OH,Holmes County,40.565597,-81.930001
39077,OH,Huron County,41.14508,-82.594641
39079,OH,Jackson County,39.013477,-82.614142
39081,OH,Jefferson County,40.399384,-80.763527
39083,OH,Knox County,40.40362,-82.422393
39085,OH,Lake County,41.924116,-81.392643
39087,OH,Lawrence County,38.603866,-82.517186
39089,OH,Licking County,40.091505,-82.483435
39091,OH,Logan County,40.387553,-83.766343
39093,OH,Lorain County,41.438805,-82.179722
39095,OH,Lucas County,41.682321,-83.468903
39097,OH,Madison County,39.896607,-83.400885
39099,OH,Mahoning County,41.01088,-80.770396
39101,OH,Marion County,40.588034,-83.168803
39103,OH,Medina County,41.116174,-81.899764
39105,OH,Meigs County,39.089807,-82.028397
39107,OH,Mercer County,40.535333,-84.632059
39109,OH,Miami County,40.053326,-84.228413
39111,OH,Monroe County,39.726253,-81.090983
39113,OH,Montgomery County,39.753736,-84.290591
39115,OH,Morgan County,39.624946,-81.861697
39117,OH,Morrow County,40.525266,-82.797729
39119,OH,Muskingum County,39.966046,-81.943506
39121,OH,Noble County,39.767232,-81.452493
39123,OH,Ottawa County,41.545495,-83.012613
39125,OH,Paulding County,41.118948,-84.582125
39127,OH,Perry County,39.743187,-82.237952
39129,OH,Pickaway County,39.648947,-83.052827
39131,OH,Pike County,39.071341,-83.052911
39133,OH,Portage County,41.16897,-81.196962
39135,OH,Preble County,39.73881,-84.644758
39137,OH,Putnam County,41.024533,-84.129879
39139,OH,Richland County,40.774159,-82.542781
39141,OH,Ross County,39.323897,-83.059536
39143,OH,Sandusky County,41.355319,-83.142776
39145,OH,Scioto County,38.814889,-82.998675
39147,OH,Seneca County,41.119992,-83.127547
39149,OH,Shelby County,40.33668,-84.204142
39151,OH,Stark County,40.814131,-81.365667
39153,OH,Summit County,41.121847,-81.534928
39155,OH,Trumbull County,41.306374,-80.7704
39157,OH,Tuscarawas County,40.44749,-81.471105
39159,OH,Union County,40.295901,-83.367042
39161,OH,Van Wert County,40.85552,-84.585775
39163,OH,Vinton County,39.252042,-82.485961
39165,OH,Warren County,39.425652,-84.169906
39167,OH,Washington County,39.450676,-81.490636
39169,OH,Wayne County,40.829661,-81.887194
39171,OH,Williams County,41.564959,-84.584324
39173,OH,Wood County,41.360183,-83.622682
39175,OH,Wyandot County,40.839782,-83.313681
40001,OK,Adair County,35.898043,-94.651026
40003,OK,Alfalfa County,36.729703,-98.323445
40005,OK,Atoka County,34.392469,-96.036558
40007,OK,Beaver County,36.748334,-100.483056
40009,OK,Beckham County,35.270601,-99.690057
40011,OK,Blaine County,35.877782,-98.428934
40013,OK,Bryan County,33.964004,-96.264137
40015,OK,Caddo County,35.16792,-98.381045
40017,OK,Canadian County,35.543354,-97.979889
40019,OK,Carter County,34.251848,-97.287927
40021,OK,Cherokee County,35.904367,-94.996796
40023,OK,Choctaw County,34.027645,-95.554208
40025,OK,Cimarron County,36.74839,-102.517698
40027,OK,Cleveland County,35.206376,-97.323088
40029,OK,Coal County,34.582861,-96.288039
40031,OK,Comanche County,34.66263,-98.476612
40033,OK,Cotton County,34.290676,-98.373438
40035,OK,Craig County,36.76389,-95.201553
40037,OK,Creek County,35.907732,-96.379793
40039,OK,Custer County,35.645601,-98.997386
40041,OK,Delaware County,36.393375,-94.808217
40043,OK,Dewey County,35.97796,-99.014385
40045,OK,Ellis County,36.224258,-99.750139
40047,OK,Garfield County,36.378054,-97.78845
40049,OK,Garvin County,34.70935,-97.312723
40051,OK,Grady County,35.021058,-97.88689
40053,OK,Grant County,36.788254,-97.788151
40055,OK,Greer County,34.933853,-99.552968
40057,OK,Harmon County,34.745971,-99.844194
40059,OK,Harper County,36.80035,-99.662805
40061,OK,Haskell County,35.232295,-95.109576
40063,OK,Hughes County,35.052934,-96.251183
40065,OK,Jackson County,34.594006,-99.412235
40067,OK,Jefferson County,34.105082,-97.83889
40069,OK,Johnston County,34.313455,-96.654254
40071,OK,Kay County,36.814885,-97.143862
40073,OK,Kingfisher County,35.949436,-97.934557
40075,OK,Kiowa County,34.921489,-98.981617
40077,OK,Latimer County,34.875137,-95.272262
40079,OK,Le Flore County,34.897356,-94.695074
40081,OK,Lincoln County,35.703117,-96.881392
40083,OK,Logan County,35.914151,-97.450764
40085,OK,Love County,33.957804,-97.245093
40087,OK,McClain County,35.016436,-97.449803
40089,OK,McCurtain County,34.117073,-94.766086
40091,OK,McIntosh County,35.369108,-95.671787
40093,OK,Major County,36.313119,-98.542015
40095,OK,Marshall County,34.027007,-96.770533
40097,OK,Mayes County,36.303804,-95.235638
40099,OK,Murray County,34.485766,-97.071557
40101,OK,Muskogee County,35.617551,-95.383911
40103,OK,Noble County,36.384901,-97.236335
40105,OK,Nowata County,36.789615,-95.613312
40107,OK,Okfuskee County,35.466804,-96.327762
40109,OK,Oklahoma County,35.554611,-97.409401
40111,OK,Okmulgee County,35.6435,-95.965947
40113,OK,Osage County,36.624299,-96.408112
40115,OK,Ottawa County,36.835764,-94.802681
40117,OK,Pawnee County,36.313704,-96.696669
40119,OK,Payne County,36.079225,-96.975255
40121,OK,Pittsburg County,34.92554,-95.74813
40123,OK,Pontotoc County,34.721446,-96.691971
40125,OK,Pottawatomie County,35.211393,-96.957007
40127,OK,Pushmataha County,34.377899,-95.408082
40129,OK,Roger Mills County,35.708554,-99.741572
40131,OK,Rogers County,36.377794,-95.601383
40133,OK,Seminole County,35.158366,-96.602857
40135,OK,Sequoyah County,35.502435,-94.750757
40137,OK,Stephens County,34.481361,-97.855607
40139,OK,Texas County,36.746317,-101.483855
40141,OK,Tillman County,34.371085,-98.931701
40143,OK,Tulsa County,36.120318,-95.941813
40145,OK,Wagoner County,35.963479,-95.514098
40147,OK,Washington County,36.70438,-95.906155
40149,OK,Washita County,35.289497,-98.991436
40151,OK,Woods County,36.726984,-98.863649
40153,OK,Woodward County,36.425619,-99.273661
41001,OR,Baker County,44.703427,-117.691933
41003,OR,Benton County,44.493882,-123.424664
41005,OR,Clackamas County,45.160493,-122.195127
41007,OR,Clatsop County,46.024509,-123.705037
41009,OR,Columbia County,45.941932,-123.081079
41011,OR,Coos County,43.18591,-124.094133
41013,OR,Crook County,44.163054,-120.371585
41015,OR,Curry County,42.466439,-124.210929
41017,OR,Deschutes County,43.915118,-121.225575
41019,OR,Douglas County,43.286328,-123.154476
41021,OR,Gilliam County,45.43059,-120.319901
41023,OR,Grant County,44.496326,-119.014057
41025,OR,Harney County,43.064449,-118.987169
41027,OR,Hood River County,45.511775,-121.655976
41029,OR,Jackson County,42.411621,-122.675611
41031,OR,Jefferson County,44.645151,-121.178632
41033,OR,Josephine County,42.386983,-123.57162
41035,OR,Klamath County,42.683761,-121.646168
41037,OR,Lake County,42.788401,-120.38979
41039,OR,Lane County,43.928329,-122.89769
41041,OR,Lincoln County,44.641061,-123.911212
41043,OR,Linn County,44.488898,-122.537208
41045,OR,Malheur County,43.188625,-117.603191
41047,OR,Marion County,44.900898,-122.57626
41049,OR,Morrow County,45.425496,-119.602311
41051,OR,Multnomah County,45.547711,-122.417363
41053,OR,Polk County,44.900375,-123.398673
41055,OR,Sherman County,45.399216,-120.678512
41057,OR,Tillamook County,45.45589,-123.759299
41059,OR,Umatilla County,45.5912,-118.73388
41061,OR,Union County,45.304081,-117.999149
41063,OR,Wallowa County,45.593753,-117.18558
41065,OR,Wasco County,45.164536,-121.165069
41067,OR,Washington County,45.553542,-123.097615
41069,OR,Wheeler County,44.736415,-120.026861
41071,OR,Yamhill County,45.247827,-123.316399
42001,PA,Adams County,39.869471,-77.21773
42003,PA,Allegheny County,40.469757,-79.980451
42005,PA,Armstrong County,40.81238,-79.464129
42007,PA,Beaver County,40.68414,-80.350721
42009,PA,Bedford County,39.998634,-78.494747
42011,PA,Berks County,40.413957,-75.92686
42013,PA,Blair County,40.498654,-78.309597
42015,PA,Bradford County,41.791504,-76.502123
42017,PA,Bucks County,40.336887,-75.10706
42019,PA,Butler County,40.913847,-79.918978
42021,PA,Cambria County,40.510222,-78.710478
42023,PA,Cameron County,41.438291,-78.198323
42025,PA,Carbon County,40.918367,-75.705039
42027,PA,Centre County,40.909128,-77.847877
42029,PA,Chester County,39.974029,-75.749752
42031,PA,Clarion County,41.198159,-79.420369
42033,PA,Clearfield County,41.000249,-78.473749
42035,PA,Clinton County,41.262624,-77.69636
42037,PA,Columbia County,41.045517,-76.40426
42039,PA,Crawford County,41.687876,-80.107795
42041,PA,Cumberland County,40.164805,-77.263442
42043,PA,Dauphin County,40.412565,-76.792634
42045,PA,Delaware County,39.916685,-75.398818
42047,PA,Elk County,41.427332,-78.653937
42049,PA,Erie County,42.117952,-80.096386
42051,PA,Fayette County,39.918907,-79.640119
42053,PA,Forest County,41.513304,-79.249705
42055,PA,Franklin County,39.926772,-77.724521
42057,PA,Fulton County,39.91075,-78.122617
42059,PA,Greene County,39.847707,-80.225655
42061,PA,Huntingdon County,40.422311,-77.968595
42063,PA,Indiana County,40.651432,-79.087545
42065,PA,Jefferson County,41.138028,-79.012419
42067,PA,Juniata County,40.530673,-77.400438
42069,PA,Lackawanna County,41.440284,-75.609666
42071,PA,Lancaster County,40.041992,-76.250198
42073,PA,Lawrence County,40.992735,-80.334446
42075,PA,Lebanon County,40.371448,-76.464819
42077,PA,Lehigh County,40.614241,-75.590627
42079,PA,Luzerne County,41.172787,-75.976035
42081,PA,Lycoming County,41.343882,-77.055262
42083,PA,McKean County,41.81459,-78.572463
42085,PA,Mercer County,41.300014,-80.252786
42087,PA,Mifflin County,40.601615,-77.651832
42089,PA,Monroe County,41.05624,-75.329065
42091,PA,Montgomery County,40.209999,-75.370201
42093,PA,Montour County,41.029284,-76.665225
42095,PA,Northampton County,40.752791,-75.307447
42097,PA,Northumberland County,40.851524,-76.709877
42099,PA,Perry County,40.39778,-77.266328
42101,PA,Philadelphia County,40.009376,-75.133346
42103,PA,Pike County,41.325949,-75.031514
42105,PA,Potter County,41.748587,-77.894436
42107,PA,Schuylkill County,40.703682,-76.217788
42109,PA,Snyder County,40.755407,-77.072929
42111,PA,Somerset County,39.981297,-79.028486
42113,PA,Sullivan County,41.439285,-76.511717
42115,PA,Susquehanna County,41.819665,-75.800969
42117,PA,Tioga County,41.766859,-77.257288
42119,PA,Union County,40.962179,-77.055475
42121,PA,Venango County,41.400714,-79.765813
42123,PA,Warren County,41.834298,-79.298182
42125,PA,Washington County,40.200005,-80.252132
42127,PA,Wayne County,41.646602,-75.292493
42129,PA,Westmoreland County,40.311068,-79.466688
42131,PA,Wyoming County,41.525173,-76.008731
42133,PA,York County,39.921751,-76.728889
44001,RI,Bristol County,41.706831,-71.286637
44003,RI,Kent County,41.674245,-71.580924
44005,RI,Newport County,41.502504,-71.283689
44007,RI,Providence County,41.869768,-71.578625
44009,RI,Washington County,41.396792,-71.620282
45001,SC,Abbeville County,34.229041,-82.454058
45003,SC,Aiken County,33.550013,-81.632983
45005,SC,Allendale County,32.979757,-81.363265
45007,SC,Anderson County,34.521235,-82.638603
45009,SC,Bamberg County,33.203021,-81.053161
45011,SC,Barnwell County,33.260552,-81.434228
45013,SC,Beaufort County,32.358112,-80.689422
45015,SC,Berkeley County,33.2077,-79.953655
45017,SC,Calhoun County,33.67478,-80.780347
45019,SC,Charleston County,32.800458,-79.94248
45021,SC,Cherokee County,35.049796,-81.607647
45023,SC,Chester County,34.689342,-81.161249
45025,SC,Chesterfield County,34.637018,-80.159227
45027,SC,Clarendon County,33.664682,-80.217889
45029,SC,Colleton County,32.835018,-80.655244
45031,SC,Darlington County,34.332185,-79.962115
45033,SC,Dillon County,34.390172,-79.374964
45035,SC,Dorchester County,33.082186,-80.404697
45037,SC,Edgefield County,33.776498,-81.968245
45039,SC,Fairfield County,34.395669,-81.127001
45041,SC,Florence County,34.028535,-79.710233
45043,SC,Georgetown County,33.417531,-79.296333
45045,SC,Greenville County,34.892645,-82.372077
45047,SC,Greenwood County,34.155796,-82.127876
45049,SC,Hampton County,32.778334,-81.143822
45051,SC,Horry County,33.909269,-78.976675
45053,SC,Jasper County,32.43059,-81.021627
45055,SC,Kershaw County,34.338356,-80.590885
45057,SC,Lancaster County,34.686818,-80.703688
45059,SC,Laurens County,34.483676,-82.005498
45061,SC,Lee County,34.15864,-80.251209
45063,SC,Lexington County,33.899477,-81.266277
45065,SC,McCormick County,33.897599,-82.316196
45067,SC,Marion County,34.08362,-79.354001
45069,SC,Marlboro County,34.60167,-79.679435
45071,SC,Newberry County,34.289881,-81.599676
45073,SC,Oconee County,34.748766,-83.06154
45075,SC,Orangeburg County,33.436135,-80.802913
45077,SC,Pickens County,34.885368,-82.723377
45079,SC,Richland County,34.029095,-80.898037
45081,SC,Saluda County,34.005278,-81.727903
45083,SC,Spartanburg County,34.933271,-81.991052
45085,SC,Sumter County,33.91614,-80.382376
45087,SC,Union County,34.690397,-81.615896
45089,SC,Williamsburg County,33.626462,-79.716474
45091,SC,York County,34.970188,-81.183187
46003,SD,Aurora County,43.724719,-98.577587
46005,SD,Beadle County,44.418265,-98.279422
46007,SD,Bennett County,43.186912,-101.677181
46009,SD,Bon Homme County,42.985799,-97.884199
46011,SD,Brookings County,44.376675,-96.797797
46013,SD,Brown County,45.589254,-98.352175
46015,SD,Brule County,43.729873,-99.092909
46017,SD,Buffalo County,44.044306,-99.203998
46019,SD,Butte County,44.896226,-103.501436
46021,SD,Campbell County,45.785575,-100.002107
46023,SD,Charles Mix County,43.206185,-98.595143
46025,SD,Clark County,44.855211,-97.724912
46027,SD,Clay County,42.91615,-96.980468
46029,SD,Codington County,44.966285,-97.198837
46031,SD,Corson County,45.685671,-101.179665
46033,SD,Custer County,43.684943,-103.46225
46035,SD,Davison County,43.680439,-98.155868
46037,SD,Day County,45.355161,-97.58143
46039,SD,Deuel County,44.75629,-96.690239
46041,SD,Dewey County,45.148049,-100.837953
46043,SD,Douglas County,43.391506,-98.358433
46045,SD,Edmunds County,45.41168,-99.205362
46047,SD,Fall River County,43.221619,-103.512609
46049,SD,Faulk County,45.065476,-99.153564
46051,SD,Grant County,45.172637,-96.772261
46053,SD,Gregory County,43.175142,-99.206591
46055,SD,Haakon County,44.282881,-101.595442
46057,SD,Hamlin County,44.680619,-97.178598
46059,SD,Hand County,44.546713,-99.004575
46061,SD,Hanson County,43.680611999999996,-97.796845
46063,SD,Harding County,45.596611,-103.473871
46065,SD,Hughes County,44.384452,-99.975684
46067,SD,Hutchinson County,43.33671,-97.749383
46069,SD,Hyde County,44.537174,-99.472736
46071,SD,Jackson County,43.677506,-101.626323
46073,SD,Jerauld County,44.06341,-98.62317
46075,SD,Jones County,43.951991,-100.686138
46077,SD,Kingsbury County,44.362969,-97.499313
46079,SD,Lake County,44.02845,-97.123223
46081,SD,Lawrence County,44.348767,-103.804947
46083,SD,Lincoln County,43.27942,-96.722286
46085,SD,Lyman County,43.894812,-99.841925
46087,SD,McCook County,43.680416,-97.358048
46089,SD,McPherson County,45.784249,-99.211421
